GPS speed,OBD speed,Engine RPM,Throttle position,Engine load,Coolant Temperature,engine_condition,Fuel Consumption,CO2 Emission,Engine Temperature,Brake Oil,Maintenance Score
135.0685609,134.5127601,881.195619,8.317079112,1.160275973,35.72231074,GOOD,7.11,172.8,44.6,10,80.8
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,5.52,157.8,54.3,10,84
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.02,176.3,44,10,81
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.64,169.6,49.7,10,81.7
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.61,174.3,60,10,79.8
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.01,170.6,43.5,10,81
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.62,164.6,38.4,10,81.8
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.9,181.1,42,10,79.2
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.37,168.5,58.6,10,80.3
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.15,167.7,43.7,10,80.7
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.07,174.4,43.1,10,80.9
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.58,163.1,60.8,10,81.8
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.33,171.3,40.7,10,80.3
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.49,170.6,43.5,10,82
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,6.39,174.4,46.3,10,82.2
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,5.62,163,52.8,10,83.8
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.73,157.3,51.8,10,81.5
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.83,179.5,61.2,10,81.3
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.15,164.3,61.8,10,82.7
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,6.15,166,48,10,82.7
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,5.93,167.5,55.5,10,83.1
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.7,168.5,40.3,10,81.6
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.18,159.7,51.1,10,82.6
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.79,176.5,44.1,10,79.4
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,6.12,166.1,53.6,10,82.8
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,7.6,177.4,53.2,10,79.8
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.98,181.3,39.7,10,79
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,7.61,178.1,55.1,10,79.8
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,6.92,168.7,49.8,10,81.2
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.99,161.1,50.8,10,81
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.82,162.5,40.6,10,81.4
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.07,163.7,43,10,80.9
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.9,163.1,40,10,81.2
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.64,182.9,41.3,10,77.7
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,7.34,180.4,47.8,10,80.3
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,7.63,177,47.1,10,79.7
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,7.22,160.3,46.3,10,80.6
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.4,169.6,42.2,10,80.2
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.35,173,44.2,10,80.3
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.56,173.4,62.6,10,79.9
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.12,178,41.6,10,78.8
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.7,166.8,52.1,10,81.6
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,7.21,170.2,54.3,10,80.6
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.43,179.2,42.9,10,78.1
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.23,163.9,41.9,10,82.5
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,7.47,173.9,51.2,10,80.1
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.66,178.7,44.8,10,79.7
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.55,156.7,42.4,10,81.9
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.8,155,42.7,10,81.4
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,7.05,168.9,49.7,10,80.9
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.71,186.6,45.4,10,79.6
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.98,167.1,52.4,10,81
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,7.22,171.1,47.9,10,80.6
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.44,169.3,43.2,10,80.1
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.31,183.4,40,10,78.4
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,6.94,169.4,46.6,10,81.1
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.67,175.1,43.3,10,79.7
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.66,169.5,42.8,10,79.7
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.77,169.7,44.2,10,79.5
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.45,161.4,60.7,10,82.1
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,7.35,171.9,47.6,10,80.3
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.11,173,44.4,10,80.8
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,7.53,175.9,55.1,10,79.9
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.31,182.1,42.1,10,78.4
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,5.98,155.7,42.2,10,83
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,6.81,172.6,48.9,10,81.4
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.93,172.2,52.3,10,81.1
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,5.91,156.2,42.9,10,83.2
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,6.09,167.2,47,10,82.8
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,8.1,193.5,40.1,10,78.8
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.63,183.3,42.6,10,77.7
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.5,166,60.3,10,82
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.74,164,59.7,10,81.5
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.25,165.9,42.9,10,82.5
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,7.12,163.1,48.1,10,80.8
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.39,177.7,41.4,10,80.2
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.61,169,62.2,10,79.8
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.25,176.3,41.2,10,78.5
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,6.35,164.4,46.9,10,82.3
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,7.91,184,46.9,10,79.2
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.91,168.9,42.2,10,81.2
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.61,165.8,41.9,10,81.8
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.94,175.3,39.7,10,81.1
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.35,186.5,51.5,10,80.3
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.88,164.7,43.7,10,81.2
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,6.71,176.3,51.3,10,81.6
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.66,173.3,42.9,10,81.7
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,7.34,171.4,46.6,10,80.3
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,7.35,178.3,55.5,10,80.3
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.7,178.8,44.8,10,79.6
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.34,162.4,38.7,10,82.3
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,6.91,164.1,46.6,10,81.2
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.56,176.2,46,10,79.9
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.39,168.6,51.6,10,82.2
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.68,160.7,43.4,10,79.6
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,8.21,182,39.5,10,78.6
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,7.82,182.9,55.7,10,79.4
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.44,186,45.1,10,80.1
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.13,176.4,44.2,10,78.7
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,8.02,176.3,40.2,10,79
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.68,173,62.5,10,81.6
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,9.04,194.6,43.8,10,76.9
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.31,171,53.4,10,80.4
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.78,182.3,45,10,79.4
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.35,172.9,50.8,10,80.3
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.36,188.1,40.7,10,78.3
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.52,170,44.8,10,80
135.0685609,134.5127601,881.195619,8.317079112,1.160275973,35.72231074,GOOD,7.03,173.1,42.5,10,80.9
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.84,172.8,57.1,10,81.3
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.73,163,56.9,10,81.5
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,7.74,177.5,46.9,10,79.5
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,7.51,176.6,42.8,10,80
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.56,161.2,56.5,10,81.9
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.52,168.7,46.4,10,80
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.4,172.9,50.3,10,82.2
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.82,184.1,40.5,10,79.4
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.02,175.9,52.4,10,81
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.72,174.6,44.8,10,79.6
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,8.25,185.6,46.1,10,78.5
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,8.18,187.2,46.3,10,78.6
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,7.38,175.5,55.4,10,80.2
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.66,173.9,45.7,10,79.7
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.39,186,43.9,10,78.2
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.72,176.1,55.1,10,81.6
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.18,186.3,44.4,10,78.6
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.11,161,55.4,10,82.8
135.0685609,134.5127601,881.195619,8.317079112,1.160275973,35.72231074,GOOD,7.51,165.9,43.9,10,80
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.29,166.6,51.6,10,82.4
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.55,169.6,43.8,10,81.9
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.52,157.3,52.3,10,82
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.21,170.6,44.6,10,80.6
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.05,161.8,40.5,10,80.9
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,6.6,166.9,48.3,10,81.8
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.44,159.2,43.9,10,82.1
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.79,175.3,51.1,10,81.4
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.09,166.5,40.4,10,80.8
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.16,169.6,38.2,10,80.7
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,7.51,173,46.6,10,80
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.79,169.1,42.4,10,81.4
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,7.54,175.7,57.2,10,79.9
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.31,177.8,45.3,10,78.4
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.31,159.5,44,10,82.4
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.07,171.4,60.9,10,80.9
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.24,168.8,60.3,10,80.5
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,6.92,162.4,54,10,81.2
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.03,167.3,60.2,10,80.9
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,7.69,170.5,53.7,10,79.6
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.67,181.5,44,10,77.7
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,8.22,183.6,37.8,10,78.6
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,8.08,175,44.4,10,78.8
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.62,187.6,39,10,77.8
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,6.6,166.3,48.5,10,81.8
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.49,162.8,55.5,10,82
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.74,180.4,44.6,10,79.5
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.91,169.4,53.3,10,81.2
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,9.27,192.2,44.8,10,76.5
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,7.27,177.8,40.5,10,80.5
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.28,175.3,43.6,10,78.4
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,8.21,177.8,38.8,10,78.6
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,7.58,179.2,39.8,10,79.8
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.22,173,39.5,10,80.6
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.57,171.2,44,10,81.9
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.66,160,54.5,10,81.7
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.76,166.9,42.8,10,81.5
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.97,167.6,44.3,10,81.1
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.08,170.2,42.1,10,80.8
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.88,179.1,39.2,10,79.2
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,7.25,161.5,40.9,10,80.5
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,7.29,178.2,53,10,80.4
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.83,172.4,54.3,10,81.3
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.09,177.9,40.8,10,80.8
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.48,165.3,43.5,10,82
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.56,175.8,45,10,79.9
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.64,177.8,39.4,10,79.7
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.57,170.6,46.4,10,79.9
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.76,159.1,60.3,10,81.5
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.33,165.8,44.4,10,80.3
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.05,181.5,41,10,78.9
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.59,175.4,43.7,10,79.8
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.02,169.8,44.8,10,81
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.43,184.4,38.8,10,80.1
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.6,166.2,55.3,10,81.8
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.14,170.8,42.6,10,80.7
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.72,165.5,40.6,10,81.6
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.25,175.3,50.5,10,80.5
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,7.31,164.5,48.9,10,80.4
135.0685609,134.5127601,881.195619,8.317079112,1.160275973,35.72231074,GOOD,7.65,179.9,45.5,10,79.7
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,6.75,165.7,43.8,10,81.5
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,6.85,166.5,47.7,10,81.3
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.32,165.5,59.9,10,80.4
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,7.6,178.1,46.3,10,79.8
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.08,167.3,50.5,10,80.8
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,8,178.2,41.7,10,79
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.06,185,45,10,78.9
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,7.23,177.6,51.3,10,80.5
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.54,171.7,44.5,10,79.9
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.17,181.6,40.1,10,80.7
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,7.65,169.5,42.9,10,79.7
17.13006428,16.1737575,659.4562852,6.497610199,1.020389789,41.86340412,GOOD,7.27,169.6,48.9,10,80.5
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.96,158.8,43.4,10,81.1
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,8.2,186.2,44.4,10,78.6
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.62,169.9,60.8,10,81.8
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,6.25,164.3,53.9,10,82.5
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.37,161.5,42.4,10,82.3
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,7.21,176.5,53.5,10,80.6
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.27,165.5,41.4,10,80.5
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,7.03,168.7,40.5,10,80.9
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.47,159.2,59.7,10,82.1
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,7.18,188.7,44.7,10,80.6
135.0685609,134.5127601,881.195619,8.317079112,1.160275973,35.72231074,GOOD,7.38,178.9,46,10,80.2
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,6.72,165.7,60.3,10,81.6
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,8.08,190,41.4,10,78.8
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.16,173.7,40.7,10,80.7
96.05132294,98.23728021,998.4522411,4.676151225,1.583473578,34.31798469,GOOD,7.18,170.8,44.6,10,80.6
64.35307391,62.95259373,1309.202835,2.786151411,3.285213923,31.58061161,GOOD,8.29,180.1,44.8,10,78.4
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.27,165.7,51.8,10,82.5
59.79889313,60.85842159,744.1704233,1.146997547,2.545000784,48.34996919,GOOD,6.88,167.7,55.4,10,81.2
13.17997487,11.62817636,553.6179578,3.899921533,5.843601399,41.2786306,GOOD,6.87,156.9,47.3,10,81.3
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,6.57,162,39.9,10,81.9
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,7.24,169.4,42.4,10,80.5
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.54,184,40.4,10,77.9
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,6.98,179.8,39.7,10,81
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.19,168.5,40.6,10,80.6
10.63966026,13.06389457,578.0903817,2.457664485,5.602259919,37.08616079,GOOD,6.98,173.1,42.1,10,81
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,6.83,169.8,47.7,10,81.3
112.6357993,113.1404017,847.7592627,2.521920077,6.87831953,39.12860312,GOOD,6.92,172,47.4,10,81.2
9.443271579,8.82660142,900.9135947,6.60792713,0.271636101,31.06986445,GOOD,7.48,182.4,41.8,10,80
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.73,165.2,43.4,10,81.5
27.29166542,27.54524506,852.4624156,9.907207177,2.946169546,32.61752361,GOOD,8.5,181.8,42.1,10,78
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,5.7,159.5,45.1,10,83.6
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.75,178.5,44.5,10,81.5
113.2602382,112.4333387,941.305262,0.040651784,2.789017548,44.6349214,GOOD,5.8,160.3,52.9,10,83.4
135.0685609,134.5127601,881.195619,8.317079112,1.160275973,35.72231074,GOOD,7.77,175.6,44,10,79.5
118.6064207,118.1627788,648.2221661,3.800436478,2.500033401,45.09993887,GOOD,6.5,156.4,51.7,10,82
138.5010756,139.1030961,902.1123272,1.095883207,1.45695002,51.46595151,GOOD,7.06,165.2,61.5,10,80.9
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.05,151,43.4,10,82.9
106.4547955,108.0923716,539.6376208,4.301558765,7.252150339,38.55479209,GOOD,6.13,166,43,10,82.7
107.2129915,106.5253985,603.7840044,9.043644909,5.561628939,33.79300657,GOOD,6.9,169.1,39.4,10,81.2
